ref_number,incident_id,company,incident_date,incident_topic,incident_description,mapped_claim,source_links,legitimacy_flag,confidence_level,notes,publication_track,evidence_tier,source_family,verification_summary,source_origin,source_registry_key
1665,nhtsa-sgo-13781-12038,"Tesla, Inc.",2025-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-12038. Report type: 5-Day. Engagement status: Verified Engaged. Vehicle: TESLA Model Y. Highest injury severity alleged: Unknown. Crash with: Unknown. State: CA. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12038 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12038,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
1666,nhtsa-sgo-13781-12037,"Tesla, Inc.",2025-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-12037. Report type: 5-Day. Engagement status: Verified Engaged. Vehicle: TESLA Model Y. Highest injury severity alleged: Unknown. Crash with: Other Fixed Object. State: CA. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12037 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12037,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
1667,nhtsa-sgo-13781-12036,"Tesla, Inc.",2025-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-12036. Report type: 5-Day. Engagement status: Verified Engaged. Vehicle: TESLA Model 3. Highest injury severity alleged: Unknown. Crash with: Other, see Narrative. State: TX. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12036 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12036,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
1668,nhtsa-sgo-13781-12034,"Tesla, Inc.",2025-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-12034. Report type: 5-Day. Engagement status: Verified Engaged. Vehicle: TESLA Model 3. Highest injury severity alleged: Unknown. Crash with: Other Fixed Object. State: OH. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12034 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12034,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
1669,nhtsa-sgo-13781-12033,"Tesla, Inc.",2025-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-12033. Report type: 5-Day. Engagement status: Verified Engaged. Vehicle: TESLA Model 3. Highest injury severity alleged: Unknown. Crash with: Other Fixed Object. State: VA. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12033 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12033,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
1670,nhtsa-sgo-13781-12032,"Tesla, Inc.",2025-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-12032. Report type: 5-Day. Engagement status: Verified Engaged. Vehicle: TESLA Model 3. Highest injury severity alleged: Unknown. Crash with: Unknown. State: CA. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12032 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12032,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
1671,nhtsa-sgo-13781-12031,"Tesla, Inc.",2025-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-12031. Report type: 5-Day. Engagement status: Verified Engaged. Vehicle: TESLA Model X. Highest injury severity alleged: Unknown. Crash with: Unknown. State: NY. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12031 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12031,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
1672,nhtsa-sgo-13781-12030,"Tesla, Inc.",2025-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-12030. Report type: 5-Day. Engagement status: Verified Engaged. Vehicle: TESLA Model 3. Highest injury severity alleged: Unknown. Crash with: Unknown. State: TX. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12030 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12030,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
1673,nhtsa-sgo-13781-12028,"Tesla, Inc.",2025-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-12028. Report type: 5-Day. Engagement status: Verified Engaged. Vehicle: TESLA Model Y. Highest injury severity alleged: Unknown. Crash with: Unknown. State: KS. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12028 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12028,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
1674,nhtsa-sgo-13781-12027,"Tesla, Inc.",2025-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-12027. Report type: 5-Day. Engagement status: Verified Engaged. Vehicle: TESLA Model Y. Highest injury severity alleged: Unknown. Crash with: Unknown. State: CA. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12027 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12027,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
1675,nhtsa-sgo-13781-12026,"Tesla, Inc.",2025-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-12026. Report type: 5-Day. Engagement status: Verified Engaged. Vehicle: TESLA Model Y. Highest injury severity alleged: Unknown. Crash with: Unknown. State: GA. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12026 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12026,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
1676,nhtsa-sgo-13781-12025,"Tesla, Inc.",2025-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-12025. Report type: 5-Day. Engagement status: Verified Engaged. Vehicle: TESLA Model Y. Highest injury severity alleged: Unknown. Crash with: Passenger Car. State: FL. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12025 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12025,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
1677,nhtsa-sgo-13781-12024,"Tesla, Inc.",2025-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-12024. Report type: 5-Day. Engagement status: Verified Engaged. Vehicle: TESLA Model Y. Highest injury severity alleged: Unknown. Crash with: Unknown. State: MA. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12024 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12024,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
1678,nhtsa-sgo-13781-12023,"Tesla, Inc.",2025-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-12023. Report type: 5-Day. Engagement status: Verified Engaged. Vehicle: TESLA Model Y. Highest injury severity alleged: Unknown. Crash with: Unknown. State: CA. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12023 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12023,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
1679,nhtsa-sgo-13781-12022,"Tesla, Inc.",2025-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-12022. Report type: 5-Day. Engagement status: Verified Engaged. Vehicle: TESLA Model 3. Highest injury severity alleged: Unknown. Crash with: Unknown. State: NY. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12022 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12022,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
1680,nhtsa-sgo-13781-12021,"Tesla, Inc.",2025-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-12021. Report type: 5-Day. Engagement status: Verified Engaged. Vehicle: TESLA Model 3. Highest injury severity alleged: Unknown. Crash with: Pickup Truck. State: CA. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12021 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12021,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
1681,nhtsa-sgo-13781-12020,"Tesla, Inc.",2025-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-12020. Report type: 5-Day. Engagement status: Verified Engaged. Vehicle: TESLA Model 3. Highest injury severity alleged: Unknown. Crash with: Unknown. State: TX. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12020 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12020,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
1682,nhtsa-sgo-13781-12004,"Tesla, Inc.",2025-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-12004. Report type: 5-Day. Engagement status: Verified Engaged. Vehicle: TESLA Model X. Highest injury severity alleged: Unknown. Crash with: Pole / Tree. State: AL. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12004 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-12004,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
